payments,purchases,credit_limit,minimum_payments,oneoff_purchases,balance,cash_advance,cash_advance_trx,purchases_trx,installments_purchases
631.473289,0.0,1000.0,219.966022,0.0,281.112517,295.616931,3,0,0.0
1653.941553,2075.13,1500.0,305.331243,1100.0,324.055174,0.0,0,48,975.13
1723.350971,387.7,1200.0,332.043275,250.0,617.999607,684.8408,1,13,137.7
696.769705,1057.0,2500.0,711.321984,0.0,2076.211673,0.0,0,8,1057.0
184.582486,114.0,3000.0,136.782541,0.0,63.078242,0.0,0,3,114.0
186.434257,0.0,7000.0,18.249813,0.0,0.14446,97.038129,2,0,0.0
2531.648689,0.0,1500.0,447.811073,0.0,1012.841277,790.832609,11,0,0.0
309.515966,53.09,1000.0,86.885269,53.09,6.526735,0.0,0,1,0.0
157.225241,41.4,2700.0,163.317598,11.9,83.258534,0.0,0,3,29.5
387.594772,45.65,1200.0,231.564246,45.65,852.530387,0.0,0,1,0.0
3489.90364,3127.98,6000.0,3240.48429,0.0,304.249156,0.0,0,10,3127.98
276.112744,159.44,2700.0,141.915829,0.0,16.004225,0.0,0,11,159.44
3093.888643,0.0,1500.0,298.011965,0.0,1087.784698,1562.703953,2,0,0.0
4619.793197,1771.6,9000.0,853.911515,251.0,3255.151368,1279.568823,6,15,1520.6
435.005491,211.87,1400.0,133.988377,211.87,69.336196,0.0,0,1,0.0
993.072444,0.0,2000.0,388.124821,0.0,1433.404387,1190.745349,4,0,0.0
1304.846205,472.51,7000.0,1296.586971,216.49,3278.506664,6548.948805,8,9,256.02
458.251229,423.23,1000.0,107.879849,243.23,68.624743,0.0,0,10,180.0
459.441845,880.22,2500.0,4257.948127,816.88,1562.60448,0.0,0,8,63.34
3935.004997,0.0,2500.0,394.904628,0.0,412.592491,1852.218171,3,0,0.0
975.191714,208.0,1200.0,193.993752,208.0,428.598828,164.032453,6,4,0.0
1326.995454,2090.21,2500.0,556.63142,0.0,2071.951442,0.0,0,80,2090.21
1789.46975,0.0,1700.0,533.405391,0.0,973.560975,2061.53302,21,0,0.0
330.064555,0.0,1000.0,289.686899,0.0,624.633263,950.85274,8,0,0.0
751.960548,1.0,1200.0,261.891219,1.0,965.88461,561.024098,2,1,0.0
554.168419,471.64,1200.0,214.877676,0.0,82.568778,0.0,0,23,471.64
525.776492,326.74,600.0,199.590057,326.74,383.370294,0.0,0,3,0.0
723.959807,1478.93,1200.0,474.254444,1478.93,793.855972,0.0,0,10,0.0
1324.448655,1319.04,3500.0,126.403394,1319.04,51.199057,0.0,0,18,0.0
1968.413322,0.0,3000.0,439.164743,0.0,1488.628126,2909.050462,24,0,0.0
535.430352,720.11,1700.0,193.498368,720.11,92.596405,0.0,0,16,0.0
566.605747,0.0,1200.0,196.904622,0.0,382.63138,748.78028,1,0,0.0
1127.28667,960.09,500.0,366.395498,91.8,402.814647,373.408367,5,59,868.29
2099.387435,0.0,4000.0,366.383649,0.0,1271.172501,1865.939841,1,0,0.0
1616.540779,1007.45,2500.0,146.493501,0.0,124.743322,0.0,0,14,1007.45
261.761454,340.0,2500.0,243.685673,49.0,1060.039731,0.0,0,7,291.0
1307.140981,1098.82,3000.0,141.008201,1098.82,90.084324,181.725242,1,13,0.0
1528.015928,0.0,600.0,146.913099,0.0,85.851188,499.092982,1,0,0.0
1260.004919,320.0,3000.0,754.052041,0.0,2115.602918,2033.14898,17,10,320.0
1782.059904,2281.57,3000.0,183.782329,905.6,193.213122,0.0,0,45,1375.97
780.205026,906.78,3000.0,152.745483,0.0,82.98006,0.0,0,25,906.78
1817.827772,2020.0,3400.0,322.297689,2020.0,991.773081,600.188405,4,4,0.0
1343.176056,0.0,9000.0,1666.085318,0.0,5482.204366,4948.907169,15,0,0.0
74.543258,64.82,1200.0,289.569906,64.82,1016.496072,994.182547,8,1,0.0
1144.83486,1222.98,3000.0,121.334941,1222.98,205.127197,0.0,0,5,0.0
343.918862,2763.84,2000.0,1339.665316,1434.43,1450.599152,0.0,0,98,1329.41
3603.302652,1839.0,1800.0,1249.17396,256.0,1405.988009,1684.658063,4,27,1583.0
64.658608,272.28,1700.0,745.781019,0.0,424.968492,0.0,0,24,272.28
476.97564,0.0,1200.0,305.129524,0.0,1109.876538,645.643747,7,0,0.0
456.143495,298.49,1000.0,216.036561,298.49,679.421923,152.65779,1,4,0.0
2063.470552,958.93,1900.0,216.497693,752.9,270.135147,0.0,0,26,206.03
1909.534262,2098.56,3000.0,155.695781,1798.3,256.02662,0.0,0,22,300.26
703.606,329.96,2000.0,166.000398,329.96,794.661653,0.0,0,1,0.0
333.114672,0.0,2500.0,352.392567,0.0,1644.123638,830.132133,3,0,0.0
229.503322,173.02,1000.0,133.44239,0.0,28.80071,0.0,0,6,173.02
820.342892,785.4,3500.0,251.963424,785.4,976.390024,347.15722,3,6,0.0
5679.950642,710.03,1500.0,234.569274,710.03,1005.660131,5001.078448,40,8,0.0
148.581846,425.18,3000.0,214.200975,0.0,700.723718,0.0,0,29,425.18
703.772949,670.0,2500.0,43.259694,0.0,8.27913,0.0,0,16,670.0
446.146419,267.75,1500.0,692.725571,0.0,1373.700066,38.898599,2,9,267.75
366.634123,670.65,3000.0,185.037922,300.0,215.475718,0.0,0,18,370.65
2752.565833,3224.34,1500.0,123.696831,3224.34,108.857699,0.0,0,39,0.0
160.130111,54.45,2000.0,205.168209,54.45,7.215615,0.0,0,1,0.0
803.881382,616.0,1900.0,644.158808,0.0,1736.930299,0.0,0,11,616.0
3814.912997,3520.0,650.0,3236.66486,0.0,242.53001,0.0,0,11,3520.0
1190.700111,800.0,1200.0,2461.558168,0.0,1372.083399,0.0,0,10,800.0
6436.518476,5154.75,9500.0,1823.789613,1622.06,6388.820712,0.0,0,115,3532.69
2461.126057,2870.83,7500.0,194.290114,2655.15,254.94701,0.0,0,54,215.68
258.872386,120.88,5000.0,128.94568,0.0,15.813502,0.0,0,5,120.88
2071.265301,2321.87,1900.0,88.997719,1212.87,77.383767,0.0,0,22,1109.0
1465.044906,345.0,1200.0,268.949636,0.0,849.030358,101.511988,1,24,345.0
154.939835,91.23,4000.0,233.341617,48.9,525.17417,0.0,0,4,42.33
959.003305,172.41,1200.0,242.770679,172.41,510.953138,0.0,0,4,0.0
2945.61949,0.0,1500.0,120.041669,0.0,486.17036,1494.441569,1,0,0.0
1149.746347,4983.93,6500.0,624.917306,4065.93,2291.684027,0.0,0,33,918.0
363.368053,529.7,800.0,188.105787,240.2,145.722404,38.259988,1,26,289.5
371.216038,185.25,1000.0,163.465952,0.0,22.455964,0.0,0,3,185.25
1690.172114,0.0,1500.0,283.054152,0.0,1108.987965,75.070968,1,0,0.0
958.931815,1251.26,2700.0,187.560093,635.79,109.473217,0.0,0,19,615.47
2255.232796,2613.65,6000.0,427.743632,945.45,233.092662,0.0,0,39,1668.2
540.088813,0.0,3500.0,746.131674,0.0,2112.63873,584.940187,5,0,0.0
169.895641,343.82,4000.0,9.801394,0.0,1.097736,169.355104,1,10,343.82
873.429792,484.04,1000.0,194.064343,0.0,874.905296,0.0,0,12,484.04
535.604592,0.0,2500.0,237.229776,0.0,844.022439,1125.228876,3,0,0.0
811.903413,697.57,3200.0,112.569353,0.0,87.034432,0.0,0,15,697.57
567.687367,542.51,1000.0,175.936604,542.51,377.56851,0.0,0,9,0.0
1153.353618,0.0,3000.0,3422.988223,0.0,2929.582949,1319.276782,11,0,0.0
699.75547,1591.37,3000.0,228.555892,1591.37,1101.792789,447.953652,2,10,0.0
1374.213771,1344.85,2200.0,304.225119,1099.72,623.583624,0.0,0,21,245.13
77.984721,0.0,1000.0,14.840576,0.0,5.109352,78.990599,1,0,0.0
815.306343,0.0,3000.0,1011.866344,0.0,2696.052766,3100.942646,15,0,0.0
529.542832,45.65,5000.0,424.939464,45.65,1592.102979,1465.069357,1,1,0.0
52.685663,38.65,1000.0,162.687252,38.65,14.453345,0.0,0,1,0.0
583.53323,0.0,1200.0,267.478951,0.0,1062.024069,402.337729,3,0,0.0
423.925626,137.57,1000.0,708.363328,0.0,1033.485033,0.0,0,3,137.57
402.155365,19.75,2000.0,322.394919,19.75,803.052704,0.0,0,1,0.0
539.653696,416.64,2500.0,366.329349,105.0,1551.908555,0.0,0,14,311.64
160.698863,158.45,1700.0,443.538283,158.45,936.370785,0.0,0,3,0.0
661.562552,0.0,1500.0,772.85986,0.0,1420.156349,445.913736,5,0,0.0
171.928796,175.98,1500.0,111.573318,0.0,14.143579,0.0,0,7,175.98
3989.645744,202.72,4500.0,884.183626,0.0,3025.373271,988.076605,1,9,202.72
560.461934,0.0,6000.0,741.924179,0.0,2513.983606,6140.025312,4,0,0.0
2669.005392,1134.96,1000.0,422.556516,0.0,542.979227,2370.439178,15,12,1134.96
542.036637,0.0,1000.0,365.765347,0.0,144.436235,944.893512,1,0,0.0
11516.39232,12024.37,8000.0,556.651236,11224.1,2017.391656,0.0,0,133,800.27
655.157042,418.97,3000.0,109.865935,0.0,39.469095,0.0,0,30,418.97
666.355831,125.51,3000.0,774.460823,0.0,2579.907754,1377.049309,10,3,125.51
194.419235,247.02,2500.0,162.909028,0.0,34.703482,0.0,0,18,247.02
350.176472,149.0,1000.0,215.215582,149.0,29.466141,0.0,0,1,0.0
743.242536,390.52,3000.0,1093.199562,369.8,2764.810135,75.74986,2,6,20.72
116.255235,169.4,1500.0,145.094293,0.0,27.931382,0.0,0,5,169.4
5696.695114,0.0,4000.0,584.843007,0.0,2063.9223,3858.373703,2,0,0.0
785.833719,673.74,2000.0,873.816183,484.46,1615.724155,624.03835,12,18,189.28
142.741177,0.0,500.0,195.413588,0.0,348.321822,178.138151,2,0,0.0
2997.714455,527.88,2000.0,373.079303,0.0,992.724168,1677.055839,2,12,527.88
400.457139,367.95,1000.0,28.883262,0.0,5.170635,0.0,0,11,367.95
1668.192483,1309.72,1700.0,585.993296,1106.81,1361.815512,814.086208,9,53,202.91
488.194864,391.67,1200.0,927.681751,391.67,1186.276559,0.0,0,8,0.0
1464.911757,1473.26,3500.0,1562.426492,0.0,2966.412112,979.388828,2,20,1473.26
613.246821,2754.09,5000.0,688.900224,40.0,1910.793773,0.0,0,122,2714.09
2288.300302,2707.46,1700.0,708.708009,2468.96,1175.065336,323.014918,2,29,238.5
206.090316,315.02,1500.0,202.391607,0.0,378.320894,0.0,0,20,315.02
1969.412866,1777.27,5000.0,344.759419,0.0,1492.443188,0.0,0,19,1777.27
504.635307,343.5,1700.0,168.986753,343.5,434.393219,949.910781,5,2,0.0
447.312571,76.0,4000.0,84.678373,76.0,11.673388,0.0,0,1,0.0
168.489938,20.74,1500.0,98.859855,0.0,1.063114,0.0,0,2,20.74
182.885361,187.32,2000.0,162.175616,0.0,12.169653,0.0,0,12,187.32
1393.051729,752.97,2500.0,282.663936,752.97,738.067431,0.0,0,11,0.0
416.913773,495.0,1500.0,206.712535,0.0,77.285458,0.0,0,12,495.0
3716.5426,413.16,3500.0,330.705914,413.16,1434.836893,3005.365682,6,10,0.0
1927.232575,553.67,1200.0,1247.614497,0.0,1247.905033,0.0,0,11,553.67
646.026876,697.91,5000.0,173.2831,477.91,88.35088,0.0,0,31,220.0
459.467285,411.01,1000.0,188.121403,411.01,252.174753,0.0,0,28,0.0
4161.937341,0.0,6000.0,297.615348,0.0,1516.44717,2817.911587,1,0,0.0
913.221146,0.0,4000.0,1284.060029,0.0,3374.66122,1154.99477,7,0,0.0
2709.693363,0.0,2500.0,460.334824,0.0,1865.008929,2087.392116,3,0,0.0
626.891685,0.0,2500.0,770.717959,0.0,2413.719637,905.709193,5,0,0.0
626.104114,1524.65,900.0,236.645745,1153.52,411.27629,0.0,0,51,371.13
3424.057988,3091.75,3000.0,136.71723,1456.8,97.281118,0.0,0,48,1634.95
203.362743,140.03,1200.0,203.599221,140.03,568.222966,0.0,0,4,0.0
2027.44214,418.68,3000.0,1938.332752,0.0,2773.411911,2260.076139,14,31,418.68
1479.018473,1880.0,1000.0,87.232429,0.0,294.720216,0.0,0,6,1880.0
368.653175,0.0,5000.0,403.883591,0.0,1619.001848,4892.793928,3,0,0.0
373.550284,0.0,1000.0,107.037616,0.0,197.159684,351.023706,2,0,0.0
228.635319,0.0,2000.0,398.358635,0.0,954.617658,808.545456,4,0,0.0
441.438423,401.06,1000.0,181.013795,0.0,44.935526,0.0,0,11,401.06
247.067092,258.91,5000.0,162.594517,0.0,28.497217,0.0,0,21,258.91
1837.750949,1072.24,10000.0,2449.812844,1000.0,7114.235621,2088.213086,7,9,72.24
1526.508633,430.54,4000.0,286.221253,0.0,1007.440908,687.666124,2,21,430.54
813.995856,1590.58,6500.0,622.038869,1590.58,2471.904646,283.730479,2,35,0.0
582.050862,0.0,1500.0,200.248315,0.0,733.100601,1588.05231,4,0,0.0
192.970203,0.0,1200.0,391.470419,0.0,1159.619047,73.699863,1,0,0.0
805.588424,0.0,2000.0,2754.62376,0.0,1818.933435,1566.811923,11,0,0.0
766.101615,809.79,2700.0,175.058479,0.0,90.582466,0.0,0,44,809.79
572.900672,0.0,2500.0,469.774269,0.0,1819.444477,197.334971,4,0,0.0
223.918762,266.58,1500.0,138.849662,0.0,28.832982,0.0,0,18,266.58
484.14452,92.24,1500.0,83.689672,0.0,7.833571,0.0,0,2,92.24
719.974026,750.0,1500.0,195.907231,0.0,433.075331,0.0,0,12,750.0
3746.417043,632.0,4000.0,119.285915,0.0,45.82108,0.0,0,2,632.0
558.687221,49.0,3000.0,1164.897621,49.0,2724.169852,189.855977,1,1,0.0
2034.589917,2298.89,1000.0,166.237338,567.55,83.030075,0.0,0,22,1731.34
862.819773,639.7,1000.0,1027.530687,0.0,1008.494418,0.0,0,32,639.7
745.063871,1937.64,2500.0,963.517552,928.18,1688.247199,967.811335,16,22,1009.46
204.950565,0.0,1700.0,214.137194,0.0,608.300379,27.107553,1,0,0.0
2944.674292,2505.3,3800.0,149.123712,0.0,211.865308,0.0,0,20,2505.3
1643.948056,1361.65,4000.0,152.368392,1361.65,454.181676,0.0,0,9,0.0
600.203047,1541.13,4000.0,575.913224,487.0,2646.022772,1234.504809,6,17,1054.13
603.181053,1080.0,2000.0,99.565218,555.0,332.697638,0.0,0,6,525.0
881.801225,215.0,700.0,316.534888,70.0,489.488586,732.654518,10,5,145.0
989.875292,1174.98,1000.0,78.504927,0.0,205.421413,0.0,0,6,1174.98
1585.23765,459.0,5000.0,904.654686,170.0,3300.406797,3895.391723,13,9,289.0
1281.454609,0.0,9000.0,1401.967646,0.0,5471.186593,8411.998221,10,0,0.0
308.035273,0.0,700.0,334.274864,0.0,685.063917,110.795488,4,0,0.0
581.994796,0.0,800.0,214.399847,0.0,467.439275,938.573177,6,0,0.0
215.857868,0.0,1500.0,273.52542,0.0,722.404832,1356.687002,5,0,0.0
603.395705,424.99,5000.0,77.553281,0.0,16.976117,0.0,0,7,424.99
1186.237636,0.0,700.0,189.618452,0.0,275.240429,610.08928,5,0,0.0
1145.870591,511.34,700.0,768.267252,103.0,666.247487,100.749379,4,12,408.34
273.840392,320.64,4000.0,168.037964,0.0,20.594739,0.0,0,12,320.64
3035.03764,3286.41,1400.0,210.567593,2689.44,300.012533,0.0,0,53,596.97
403.594309,398.4,4000.0,171.92066,0.0,45.905486,0.0,0,12,398.4
1028.191288,0.0,5000.0,724.601528,0.0,3377.632916,1241.559904,2,0,0.0
464.099225,504.96,3000.0,166.39765,0.0,25.407311,0.0,0,48,504.96
1383.846999,0.0,1200.0,376.80756,0.0,504.127471,18.042768,1,0,0.0
967.527752,1200.0,3000.0,1172.021803,1200.0,2270.623981,2629.671395,9,1,0.0
458.73255,0.0,2500.0,467.263413,0.0,2230.689402,2393.464326,4,0,0.0
262.580865,332.5,3000.0,86.813318,0.0,30.217276,0.0,0,8,332.5
542.317437,0.0,3000.0,4738.971247,0.0,2741.024256,36.741165,2,0,0.0
1737.687605,1302.02,3000.0,162.034789,0.0,124.58001,0.0,0,9,1302.02
151.732627,9.87,5000.0,98.617471,0.0,1.695294,0.0,0,1,9.87
308.109946,400.6,450.0,170.326506,400.6,349.788099,0.0,0,6,0.0
639.609691,68.88,3000.0,129.312379,0.0,16.388956,0.0,0,2,68.88
522.486041,0.0,1800.0,596.988355,0.0,1551.842759,681.2559,2,0,0.0
531.541585,501.85,1200.0,149.507563,0.0,68.045739,0.0,0,31,501.85
20191.3077,0.0,9000.0,1926.017588,0.0,7081.171387,26194.04954,69,0,0.0
153.812692,267.34,4000.0,185.947547,0.0,211.35235,0.0,0,22,267.34
248.103302,141.56,4000.0,44.570781,0.0,1.533981,0.0,0,6,141.56
333.441983,0.0,1000.0,326.953822,0.0,827.00042,965.526999,20,0,0.0
9960.882548,0.0,5000.0,888.371377,0.0,3495.735827,9413.199416,8,0,0.0
824.975105,375.24,1700.0,563.475533,375.24,1571.218695,1093.862642,9,8,0.0
2723.611325,2749.92,500.0,2549.226889,0.0,180.238427,0.0,0,12,2749.92
414.423817,405.0,4000.0,88.853589,255.0,21.87058,0.0,0,7,150.0
452.606219,423.62,2500.0,165.044111,0.0,20.599719,0.0,0,16,423.62
864.07868,1687.62,3200.0,643.861607,1396.32,1979.782537,1418.626391,6,31,291.3
2625.80225,2608.02,3500.0,178.035597,2155.67,208.581872,0.0,0,51,452.35
1073.025534,94.16,2500.0,577.733132,0.0,2041.527181,972.530598,12,1,94.16
1653.190684,679.24,1000.0,504.64823,100.0,786.158276,890.644405,8,13,579.24
73.212859,45.6,1600.0,111.928897,0.0,3.019634,0.0,0,2,45.6
1137.556503,1428.02,1500.0,45.155492,509.0,31.552814,0.0,0,37,919.02
588.246987,633.24,4000.0,197.915029,0.0,37.550351,0.0,0,12,633.24
2370.592652,3358.25,4000.0,202.790825,3358.25,717.764625,0.0,0,127,0.0
761.008544,817.66,2500.0,151.01851,0.0,95.08385,0.0,0,10,817.66
386.639613,347.55,5000.0,11.802831,0.0,2.911999,0.0,0,3,347.55
285.145558,549.17,1500.0,207.003426,0.0,143.50998,0.0,0,22,549.17
600.299728,450.0,1800.0,1032.599236,0.0,1587.706693,270.92481,4,6,450.0
434.927101,0.0,4500.0,330.293724,0.0,2246.21264,2561.494053,4,0,0.0
9483.800873,0.0,9000.0,975.830612,0.0,3395.090243,9071.14623,5,0,0.0
430.213001,15.0,7500.0,86.959785,15.0,16.834929,209.025389,1,1,0.0
476.38169,413.23,1200.0,462.78765,331.87,1205.235951,0.0,0,19,81.36
280.31102,495.43,2000.0,442.992384,495.43,1354.623473,453.244036,8,13,0.0
2999.461289,527.6,5000.0,1008.776986,0.0,1923.696463,5326.343132,48,25,527.6
63.582004,30.98,4000.0,14.45821,0.0,0.0,0.0,0,2,30.98
383.426341,0.0,2000.0,362.428606,0.0,1610.489628,811.491192,3,0,0.0
1956.051348,0.0,1400.0,185.615564,0.0,448.426181,1158.133733,3,0,0.0
2963.914089,2695.07,3000.0,882.951164,227.97,2455.423773,1440.078629,6,22,2467.1
2291.077923,403.38,1500.0,398.248053,403.38,1237.897608,1593.700723,11,4,0.0
789.264325,785.9,3000.0,0.319475,0.0,1.344661,0.0,0,20,785.9
389.29309,372.09,4000.0,574.750942,372.09,1592.017292,0.0,0,10,0.0
4210.212171,3568.21,1500.0,170.018992,2336.41,264.103675,0.0,0,60,1231.8
822.741522,0.0,2000.0,171.049246,0.0,1096.517209,2408.490506,6,0,0.0
875.977859,155.8,1200.0,1749.680157,155.8,1099.221912,578.660857,4,2,0.0
399.8626,0.0,2500.0,646.089964,0.0,1775.884148,2444.627773,14,0,0.0
4630.593136,0.0,7500.0,2439.310585,0.0,6482.798242,706.910571,2,0,0.0
2234.914332,0.0,6000.0,719.810646,0.0,3015.25965,4715.033095,11,0,0.0
743.715499,0.0,3000.0,812.598903,0.0,2722.532415,2946.839566,1,0,0.0
299.548557,298.2,4000.0,171.520002,0.0,33.585586,0.0,0,12,298.2
10105.48672,1712.75,9500.0,1154.029789,1712.75,4486.637152,13665.03207,15,4,0.0
1045.177657,1403.42,2500.0,163.608183,153.5,162.580388,0.0,0,16,1249.92
119.24583,165.97,1500.0,332.440855,0.0,50.926002,0.0,0,7,165.97
142.694823,174.46,1500.0,116.628448,0.0,16.727286,0.0,0,8,174.46
2863.455277,3304.27,4000.0,215.790698,802.8,706.182752,0.0,0,30,2501.47
617.216175,614.37,2500.0,915.672534,435.37,2272.494247,2072.631184,5,23,179.0
3721.903965,1934.16,2500.0,54.690715,1934.16,23.981951,0.0,0,6,0.0
284.964748,66.5,2500.0,232.626904,66.5,987.102704,770.310099,1,1,0.0
198.682086,30.0,300.0,176.843605,30.0,267.908144,117.579435,5,1,0.0
188.072777,240.0,2000.0,127.210691,0.0,25.474414,0.0,0,12,240.0
2441.727849,1480.76,1000.0,153.303679,1480.76,130.678469,0.0,0,19,0.0
643.394901,0.0,1000.0,342.36985,0.0,465.86405,895.874898,19,0,0.0
514.48579,470.38,4500.0,207.790429,365.38,56.748977,0.0,0,18,105.0
333.700979,136.36,1000.0,113.721974,0.0,8.415931,0.0,0,5,136.36
149.634213,442.03,1200.0,204.316917,209.0,64.937308,0.0,0,8,233.03
1140.142325,399.99,2500.0,204.400186,399.99,821.011673,0.0,0,2,0.0
231.514712,341.14,3000.0,135.58233,0.0,50.004286,0.0,0,23,341.14
1477.267198,495.7,1200.0,859.154662,495.7,898.429424,1526.89916,23,4,0.0
1257.677615,4407.78,9000.0,768.936115,3191.23,3179.056936,0.0,0,29,1216.55
469.485706,799.92,1000.0,9299.951204,0.0,1322.64748,0.0,0,20,799.92
123.304221,87.67,2000.0,86.6785,87.67,12.472571,0.0,0,5,0.0
365.272698,0.0,1500.0,353.215704,0.0,1364.897308,1129.837811,6,0,0.0
1364.325644,0.0,3000.0,587.096981,0.0,2572.293007,3585.959553,6,0,0.0
2257.677587,1243.04,3500.0,171.444686,1153.34,416.729679,0.0,0,22,89.7
576.386562,57.0,600.0,498.342596,57.0,508.164075,360.728419,8,2,0.0
474.469741,290.5,2000.0,16.087082,0.0,6.525943,0.0,0,7,290.5
1008.342761,0.0,1000.0,269.826013,0.0,376.997522,928.598154,3,0,0.0
1201.538972,1059.18,4000.0,159.033099,0.0,134.299115,0.0,0,10,1059.18
368.319582,98.81,3000.0,135.799005,0.0,3.483716,0.0,0,3,98.81
791.526478,35.0,1800.0,698.019678,35.0,1579.595049,0.0,0,1,0.0
505.658258,450.67,1500.0,4754.136596,0.0,1520.956418,0.0,0,11,450.67
1977.246775,0.0,1800.0,212.665892,0.0,664.911581,1158.897578,2,0,0.0
1789.757024,1196.35,5000.0,170.786793,738.41,483.422715,0.0,0,17,457.94
1711.231409,1212.66,2500.0,160.362153,347.61,179.825945,456.612334,1,25,865.05
497.384901,300.0,1200.0,88.127077,85.0,314.417629,556.806033,2,11,215.0
2853.967334,0.0,1200.0,146.976542,0.0,427.642111,2563.705644,62,0,0.0
299.789938,0.0,2500.0,320.133269,0.0,1120.08097,1218.392345,7,0,0.0
63.876242,198.39,1000.0,2928.101382,0.0,772.338967,0.0,0,7,198.39
2290.455361,0.0,2500.0,178.028403,0.0,864.410501,1914.752895,1,0,0.0
1014.023858,840.0,1000.0,185.815051,0.0,65.915182,0.0,0,8,840.0
1361.199423,0.0,1200.0,178.257591,0.0,518.894713,2166.099038,3,0,0.0
1444.198295,1341.62,1200.0,708.609079,1341.62,1006.592714,0.0,0,186,0.0
1690.741787,1452.41,3000.0,178.002763,764.0,89.513525,0.0,0,24,688.41
651.33864,0.0,4000.0,192.140691,0.0,448.808529,667.057963,1,0,0.0
1351.296989,480.9,3000.0,881.446699,399.62,1845.623354,1898.921039,27,9,81.28
123.485948,100.12,4000.0,61.021667,0.0,4.326857,0.0,0,9,100.12
1374.631056,155.0,2500.0,89.92398,155.0,124.292939,812.350168,5,1,0.0
217.276088,220.06,1000.0,140.596138,0.0,18.180646,0.0,0,12,220.06
1047.305005,1283.16,1700.0,1431.799502,0.0,1623.723148,274.532868,2,36,1283.16
277.216226,0.0,1500.0,776.108751,0.0,1502.000147,38.652502,2,0,0.0
540.130507,62.73,5000.0,146.069474,0.0,106.894095,0.0,0,3,62.73
1152.9477,857.8,1200.0,212.715695,362.33,865.161494,0.0,0,37,495.47
182.462948,20.0,500.0,107.00915,20.0,1.199105,0.0,0,1,0.0
507.859879,20.0,500.0,198.241326,20.0,342.76107,148.074839,3,1,0.0
1057.971559,1455.78,1500.0,167.104469,631.63,153.027262,0.0,0,32,824.15
296.068191,184.27,2000.0,417.694654,1.0,1295.87959,906.848796,7,10,183.27
4013.483114,3956.64,4500.0,3662.236048,0.0,360.671491,148.682192,1,12,3956.64
512.773385,0.0,6000.0,546.699776,0.0,2202.376446,1701.905324,11,0,0.0
563.922891,282.75,1000.0,84.236228,0.0,82.470475,0.0,0,3,282.75
572.817257,261.56,1200.0,697.038439,182.37,1109.84819,1192.668467,8,8,79.19
59.260669,38.0,1500.0,215.395806,0.0,116.343256,0.0,0,4,38.0
132.659676,0.0,500.0,266.857429,0.0,482.671967,18.976859,1,0,0.0
1173.78064,1061.66,4500.0,857.134571,120.0,3332.460521,3820.451636,7,18,941.66
864.238423,717.95,5500.0,92.807829,717.95,13.353513,0.0,0,14,0.0
249.96881,250.0,3000.0,352.00023,0.0,1648.217916,1822.194082,2,8,250.0
75.285164,35.3,1500.0,171.993034,0.0,61.763018,0.0,0,3,35.3
187.058515,0.0,2500.0,325.505999,0.0,722.855351,396.516695,2,0,0.0
713.124426,0.0,2500.0,476.311984,0.0,1836.565272,1265.552953,5,0,0.0
109.888829,60.0,2500.0,166.384674,0.0,4.115287,0.0,0,4,60.0
1007.917726,942.34,1500.0,98.74335,0.0,36.898142,0.0,0,21,942.34
4366.758829,5065.83,1700.0,904.850068,4539.7,1366.778251,48.245421,1,69,526.13
204.167996,750.0,4000.0,260.332459,250.0,771.773362,0.0,0,5,500.0
7486.403423,4253.64,7000.0,574.771719,2666.32,2134.176153,0.0,0,69,1587.32
110.590507,106.56,3000.0,55.716728,0.0,9.113909,0.0,0,12,106.56
2670.733732,45.65,14500.0,2917.469357,45.65,10856.48301,5096.886673,5,1,0.0
835.301657,281.81,1600.0,175.210164,183.81,352.58799,0.0,0,15,98.0
717.601973,673.68,1000.0,234.926499,0.0,438.4161,0.0,0,12,673.68
721.056957,0.0,3500.0,372.603452,0.0,1348.085189,1364.200415,6,0,0.0
630.186926,1857.17,1800.0,210.086007,1367.65,219.885039,0.0,0,16,489.52
1578.650857,284.5,1000.0,86.173877,284.5,22.35378,0.0,0,2,0.0
513.138281,609.01,3000.0,44.804433,0.0,25.201833,0.0,0,50,609.01
2755.623951,1973.0,4500.0,3796.57669,108.0,4617.891585,1817.470617,16,63,1865.0
175.115831,0.0,2500.0,450.616731,0.0,1757.439933,2408.007601,6,0,0.0
1769.702541,0.0,1200.0,410.402406,0.0,1064.473728,904.682287,6,0,0.0
316.465166,0.0,2500.0,344.662808,0.0,1420.656377,1773.769481,4,0,0.0
1151.18815,108.0,1000.0,2977.301882,0.0,862.413024,925.602681,10,4,108.0
417.214903,0.0,2500.0,235.325924,0.0,1061.570865,525.428754,2,0,0.0
151.901371,64.0,4000.0,70.78109,0.0,2.422926,0.0,0,4,64.0
354.637009,0.0,1800.0,756.052579,0.0,1746.714825,113.673261,2,0,0.0
203.562894,346.46,4000.0,177.972156,0.0,52.278293,0.0,0,16,346.46
257.226631,71.81,3000.0,130.382506,0.0,4.448015,0.0,0,3,71.81
1288.141804,65.0,3000.0,207.770998,65.0,858.880154,1054.41113,6,1,0.0
714.753968,0.0,1000.0,660.660155,0.0,1034.332765,279.336255,6,0,0.0
708.743776,785.76,2000.0,181.392809,0.0,68.156278,0.0,0,33,785.76
6854.447424,467.06,8000.0,1202.767539,467.06,3919.394766,11173.77587,15,6,0.0
2055.656122,2941.53,3000.0,697.394834,1032.4,2339.4425,0.0,0,86,1909.13
